Date,Price,Trend Indicator
2021-03-13,61195.3,1.0
2021-03-14,59113.7,1.0
2021-03-15,55791.3,1.0
2021-03-16,56889.7,1.0
2021-03-17,58913.5,1.0
2021-03-18,57656.0,1.0
2021-03-19,58088.0,1.0
2021-03-20,58093.4,1.0
2021-03-21,57383.8,1.0
2021-03-22,54158.3,1.0
2021-03-23,54452.5,0.5
2021-03-24,52325.4,0.5
2021-03-25,51322.3,0.5
2021-03-26,55036.1,0.5
2021-03-27,55862.9,0.5
2021-03-28,55765.2,0.5
2021-03-29,57616.2,1.0
2021-03-30,58771.3,1.0
2021-03-31,58763.7,1.0
2021-04-01,58718.3,1.0
2021-04-02,58977.3,1.0
2021-04-03,57059.9,1.0
2021-04-04,58199.9,1.0
2021-04-05,58993.4,1.0
2021-04-06,57996.3,1.0
2021-04-07,55948.7,1.0
2021-04-08,58077.4,0.5
2021-04-09,58118.7,1.0
2021-04-10,59748.4,1.0
2021-04-11,59978.7,1.0
2021-04-12,59863.8,1.0
2021-04-13,63540.9,1.0
2021-04-14,62980.4,1.0
2021-04-15,63216.0,1.0
2021-04-16,61379.7,1.0
2021-04-17,60041.9,1.0
2021-04-18,56207.1,1.0
2021-04-19,55646.1,0.5
2021-04-20,56483.2,0.5
2021-04-21,53820.2,0.5
2021-04-22,51729.5,0.0
2021-04-23,51143.6,0.0
2021-04-24,50088.9,0.0
2021-04-25,48963.6,0.0
2021-04-26,54020.5,0.0
2021-04-27,55036.5,0.0
2021-04-28,54841.4,0.0
2021-04-29,53560.8,0.0
2021-04-30,57720.3,0.0
2021-05-01,57807.1,0.5
2021-05-02,56603.8,0.5
2021-05-03,57169.8,0.5
2021-05-04,53741.5,1.0
2021-05-05,57441.3,0.0
2021-05-06,56405.4,1.0
2021-05-07,57337.2,1.0
2021-05-08,58840.1,1.0
2021-05-09,58238.3,1.0
2021-05-10,55848.9,1.0
2021-05-11,56695.7,1.0
2021-05-12,49384.2,1.0
2021-05-13,49704.6,0.0
2021-05-14,49839.8,-0.5
2021-05-15,46708.8,-0.5
2021-05-16,46426.4,-0.5
2021-05-17,43541.3,-0.5
2021-05-18,42897.3,-0.5
2021-05-19,36720.5,-0.5
2021-05-20,40717.2,-0.5
2021-05-21,37297.4,-1.0
2021-05-22,37448.3,-1.0
2021-05-23,34679.7,-1.0
2021-05-24,38750.6,-1.0
2021-05-25,38378.3,-1.0
2021-05-26,39249.2,-1.0
2021-05-27,38417.3,-1.0
2021-05-28,35662.5,-1.0
2021-05-29,34584.6,-1.0
2021-05-30,35652.8,-1.0
2021-05-31,37298.6,-1.0
2021-06-01,36687.6,-1.0
2021-06-02,37555.8,-1.0
2021-06-03,39187.3,-1.0
2021-06-04,36851.3,-1.0
2021-06-05,35520.0,-1.0
2021-06-06,35815.4,-1.0
2021-06-07,33578.0,-1.0
2021-06-08,33382.9,-1.0
2021-06-09,37332.2,-1.0
2021-06-10,36649.4,-1.0
2021-06-11,37314.6,-1.0
2021-06-12,35467.5,-1.0
2021-06-13,39022.9,-1.0
2021-06-14,40529.4,-0.5
2021-06-15,40156.1,-0.5
2021-06-16,38336.0,-0.5
2021-06-17,38052.0,-0.5
2021-06-18,35749.4,-0.5
2021-06-19,35513.4,-1.0
2021-06-20,35595.8,-1.0
2021-06-21,31692.0,-1.0
2021-06-22,32496.4,-1.0
2021-06-23,33674.3,-1.0
2021-06-24,34665.8,-1.0
2021-06-25,31594.0,-1.0
2021-06-26,32243.4,-1.0
2021-06-27,34678.5,-1.0
2021-06-28,34475.9,-1.0
2021-06-29,35834.7,-1.0
2021-06-30,35026.9,-0.5
2021-07-01,33543.6,-0.5
2021-07-02,33813.4,-1.0
2021-07-03,34742.8,-1.0
2021-07-04,35298.2,-1.0
2021-07-05,33687.8,-0.5
2021-07-06,34225.6,-1.0
2021-07-07,33867.8,-1.0
2021-07-08,32866.3,-1.0
2021-07-09,33797.4,-1.0
2021-07-10,33510.6,-1.0
2021-07-11,34227.7,-1.0
2021-07-12,33113.0,-1.0
2021-07-13,32728.1,-1.0
2021-07-14,32820.7,-1.0
2021-07-15,31840.5,-1.0
2021-07-16,31394.0,-1.0
2021-07-17,31518.6,-1.0
2021-07-18,31785.4,-1.0
2021-07-19,30837.2,-1.0
2021-07-20,29793.8,-1.0
2021-07-21,32131.4,-1.0
2021-07-22,32298.9,-1.0
2021-07-23,33603.3,-1.0
2021-07-24,33824.8,-0.5
2021-07-25,35391.1,-0.5
2021-07-26,37276.6,-0.5
2021-07-27,39452.0,0.0
2021-07-28,40003.2,0.0
2021-07-29,40001.4,0.0
2021-07-30,42203.4,0.0
2021-07-31,41553.7,0.0
2021-08-01,39878.3,0.5
2021-08-02,39168.4,0.5
2021-08-03,38130.3,0.5
2021-08-04,39736.9,0.5
2021-08-05,40867.2,0.5
2021-08-06,42795.4,0.5
2021-08-07,44614.2,0.5
2021-08-08,43792.8,0.5
2021-08-09,46284.3,0.5
2021-08-10,45593.8,0.5
2021-08-11,45564.3,0.5
2021-08-12,44403.4,0.5
2021-08-13,47809.1,0.5
2021-08-14,47081.5,0.5
2021-08-15,46991.3,0.5
2021-08-16,45996.3,0.5
2021-08-17,44691.6,0.5
2021-08-18,44723.8,0.5
2021-08-19,46755.9,0.5
2021-08-20,49324.0,0.5
2021-08-21,48875.8,1.0
2021-08-22,49254.5,1.0
2021-08-23,49539.7,1.0
2021-08-24,47714.7,1.0
2021-08-25,48994.5,1.0
2021-08-26,46831.6,1.0
2021-08-27,49064.3,1.0
2021-08-28,48897.1,1.0
2021-08-29,48777.4,1.0
2021-08-30,46992.7,1.0
2021-08-31,47130.4,1.0
2021-09-01,48819.4,0.5
2021-09-02,49274.3,1.0
2021-09-03,49999.0,1.0
2021-09-04,49918.4,1.0
2021-09-05,51768.6,1.0
2021-09-06,52672.1,1.0
2021-09-07,46779.6,1.0
2021-09-08,46061.4,1.0
2021-09-09,46385.6,0.5
2021-09-10,44842.8,0.5
2021-09-11,45161.9,0.5
2021-09-12,46062.3,0.0
2021-09-13,44949.5,0.0
2021-09-14,47077.5,0.0
2021-09-15,48130.6,0.0
2021-09-16,47748.0,1.0
2021-09-17,47282.8,1.0
2021-09-18,48306.7,1.0
2021-09-19,47238.7,1.0
2021-09-20,42870.6,1.0
2021-09-21,40651.3,0.0
2021-09-22,43551.6,0.0
2021-09-23,44869.2,0.0
2021-09-24,42819.9,0.0
2021-09-25,42686.8,0.0
2021-09-26,43203.4,-0.5
2021-09-27,42172.6,-1.0
2021-09-28,41022.3,-1.0
2021-09-29,41536.8,-1.0
2021-09-30,43823.3,-1.0
2021-10-01,48146.0,-1.0
2021-10-02,47666.9,-0.5
2021-10-03,48200.1,-0.5
2021-10-04,49227.3,0.5
2021-10-05,51469.3,0.5
2021-10-06,55323.2,1.0
2021-10-07,53783.9,1.0
2021-10-08,53914.7,1.0
2021-10-09,54942.5,1.0
2021-10-10,54687.7,1.0
2021-10-11,57477.3,1.0
2021-10-12,56015.9,1.0
2021-10-13,57380.1,1.0
2021-10-14,57345.8,1.0
2021-10-15,61672.5,1.0
2021-10-16,60861.1,1.0
2021-10-17,61527.5,1.0
2021-10-18,62056.3,1.0
2021-10-19,64278.5,1.0
2021-10-20,65979.1,1.0
2021-10-21,62210.2,1.0
2021-10-22,60690.3,1.0
2021-10-23,61312.5,1.0
2021-10-24,60866.5,1.0
2021-10-25,63067.0,1.0
2021-10-26,60310.8,1.0
2021-10-27,58438.1,1.0
2021-10-28,60582.5,0.5
2021-10-29,62242.8,1.0
2021-10-30,61840.1,1.0
2021-10-31,61309.6,1.0
2021-11-01,60915.3,1.0
2021-11-02,63221.7,1.0
2021-11-03,62918.5,1.0
2021-11-04,61412.6,1.0
2021-11-05,60974.3,1.0
2021-11-06,61483.9,1.0
2021-11-07,63273.2,1.0
2021-11-08,67527.9,1.0
2021-11-09,66904.4,1.0
2021-11-10,64932.6,1.0
2021-11-11,64806.7,1.0
2021-11-12,64134.5,1.0
2021-11-13,64398.6,1.0
2021-11-14,65508.2,1.0
2021-11-15,63597.9,1.0
2021-11-16,60089.1,1.0
2021-11-17,60367.8,0.5
2021-11-18,56955.3,0.5
2021-11-19,58083.4,0.0
2021-11-20,59717.6,0.0
2021-11-21,58714.3,0.0
2021-11-22,56308.8,0.0
2021-11-23,57573.2,0.0
2021-11-24,57171.7,0.0
2021-11-25,58935.1,0.0
2021-11-26,53730.9,0.0
2021-11-27,54765.9,0.0
2021-11-28,57291.5,0.0
2021-11-29,57794.8,0.0
2021-11-30,56882.9,0.0
2021-12-01,57210.3,0.0
2021-12-02,56496.0,-0.5
2021-12-03,53631.5,-0.5
2021-12-04,49195.2,-0.5
2021-12-05,49405.5,-0.5
2021-12-06,50562.1,-0.5
2021-12-07,50595.2,-0.5
2021-12-08,50473.9,-0.5
2021-12-09,47596.6,-1.0
2021-12-10,47137.2,-1.0
2021-12-11,49314.5,-1.0
2021-12-12,50081.0,-1.0
2021-12-13,46703.6,-1.0
2021-12-14,48366.5,-1.0
2021-12-15,48871.5,-1.0
2021-12-16,47628.2,-1.0
2021-12-17,46172.2,-1.0
2021-12-18,46856.2,-1.0
2021-12-19,46704.5,-1.0
2021-12-20,46895.2,-1.0
2021-12-21,48902.0,-1.0
2021-12-22,48599.7,-1.0
2021-12-23,50801.0,-1.0
2021-12-24,50786.1,-0.5
2021-12-25,50406.4,-0.5
2021-12-26,50779.9,-0.5
2021-12-27,50678.2,-0.5
2021-12-28,47545.2,-0.5
2021-12-29,46461.7,-1.0
2021-12-30,47123.3,-1.0
2021-12-31,46219.5,-1.0
2022-01-01,47738.0,-1.0
2022-01-02,47311.8,-1.0
2022-01-03,46430.2,-1.0
2022-01-04,45837.3,-1.0
2022-01-05,43425.9,-1.0
2022-01-06,43097.5,-1.0
2022-01-07,41546.7,-1.0
2022-01-08,41672.0,-1.0
2022-01-09,41848.3,-1.0
2022-01-10,41832.2,-1.0
2022-01-11,42733.2,-1.0
2022-01-12,43901.0,-1.0
2022-01-13,42560.0,-1.0
2022-01-14,43073.3,-1.0
2022-01-15,43097.0,-1.0
2022-01-16,43079.1,-1.0
2022-01-17,42209.3,-1.0
2022-01-18,42364.6,-1.0
2022-01-19,41677.8,-1.0
2022-01-20,40715.9,-1.0
2022-01-21,36475.5,-1.0
2022-01-22,35075.2,-1.0
2022-01-23,36269.5,-1.0
2022-01-24,36686.3,-1.0
2022-01-25,36950.6,-1.0
2022-01-26,36800.4,-1.0
2022-01-27,37164.3,-1.0
2022-01-28,37745.1,-1.0
2022-01-29,38170.8,-1.0
2022-01-30,37917.7,-1.0
2022-01-31,38498.6,-1.0
2022-02-01,38709.7,-1.0
2022-02-02,36890.2,-1.0
2022-02-03,37287.8,-1.0
2022-02-04,41567.6,-1.0
2022-02-05,41412.1,-0.5
2022-02-06,42392.2,-0.5
2022-02-07,43833.9,-0.5
2022-02-08,44038.2,0.0
2022-02-09,44388.9,0.0
2022-02-10,43521.0,0.0
2022-02-11,42388.4,0.0
2022-02-12,42205.2,0.0
2022-02-13,42061.1,0.0
2022-02-14,42550.3,0.0
2022-02-15,44544.4,0.0
2022-02-16,43883.6,0.0
2022-02-17,40552.8,0.0
2022-02-18,40000.1,-0.5
2022-02-19,40090.3,-0.5
2022-02-20,38355.0,-1.0
2022-02-21,37017.7,-1.0
2022-02-22,38248.2,-1.0
2022-02-23,37224.6,-1.0
2022-02-24,38339.2,-1.0
2022-02-25,39209.6,-1.0
2022-02-26,39115.5,-1.0
2022-02-27,37689.1,-1.0
2022-02-28,43188.2,-1.0
2022-03-01,44420.3,-0.5
2022-03-02,43912.8,0.0
2022-03-03,42463.0,0.0
2022-03-04,39142.7,0.0
2022-03-05,39395.8,0.0
2022-03-06,38403.1,-0.5
2022-03-07,38024.8,-1.0
2022-03-08,38744.8,-1.0
2022-03-09,41929.0,-1.0
2022-03-10,39416.3,-0.5
2022-03-11,38730.2,-1.0
2022-03-12,38814.3,-1.0
2022-03-13,37792.4,-1.0
2022-03-14,39671.1,-1.0
2022-03-15,39285.7,-1.0
2022-03-16,41118.7,-1.0
2022-03-17,40914.8,-0.5
2022-03-18,41767.8,-0.5
2022-03-19,42233.0,0.0
2022-03-20,41276.0,0.0
2022-03-21,41022.0,0.0
2022-03-22,42373.0,0.0
2022-03-23,42912.0,0.0
2022-03-24,44013.0,0.0
2022-03-25,44331.0,0.5
2022-03-26,44548.0,0.5
2022-03-27,46859.0,0.5
2022-03-28,47105.0,0.5
2022-03-29,47449.0,0.5
2022-03-30,47075.0,0.5
2022-03-31,45525.0,0.5
2022-04-01,46297.0,0.5
2022-04-02,45811.0,0.5
2022-04-03,46407.0,0.5
2022-04-04,46629.0,0.5
2022-04-05,45506.0,0.5
2022-04-06,43173.0,0.5
2022-04-07,43448.0,0.0
2022-04-08,42275.0,0.0
2022-04-09,42767.0,0.0
2022-04-10,42138.0,0.0
2022-04-11,39497.0,-0.5
2022-04-12,40078.0,-0.5
2022-04-13,41133.0,-0.5
2022-04-14,39936.0,-1.0
2022-04-15,40560.0,-1.0
2022-04-16,40382.0,-1.0
2022-04-17,39703.0,-1.0
2022-04-18,40803.0,-1.0
2022-04-19,41503.0,-1.0
2022-04-20,41368.0,-1.0
2022-04-21,40482.0,-1.0
2022-04-22,39709.0,-1.0
2022-04-23,39418.0,-1.0
2022-04-24,39464.0,-1.0
2022-04-25,40427.0,-1.0
2022-04-26,38113.0,-1.0
2022-04-27,39243.0,-1.0
2022-04-28,39748.0,-1.0
2022-04-29,38581.0,-1.0
2022-04-30,37650.0,-1.0
2022-05-01,38461.0,-1.0
2022-05-02,38514.0,-1.0
2022-05-03,37718.0,-1.0
2022-05-04,39688.0,-1.0
2022-05-05,36544.0,-1.0
2022-05-06,36009.0,-1.0
2022-05-07,35468.0,-1.0
2022-05-08,34060.0,-1.0
2022-05-09,30095.0,-1.0
2022-05-10,31007.5,-1.0
2022-05-11,29068.2,-1.0
2022-05-12,28976.0,-1.0
2022-05-13,29284.4,-1.0
2022-05-14,30080.4,-1.0
2022-05-15,31308.7,-1.0
2022-05-16,29849.0,-1.0
2022-05-17,30437.5,-1.0
2022-05-18,28683.7,-1.0
2022-05-19,30305.9,-1.0
2022-05-20,29178.6,-1.0
2022-05-21,29434.6,-1.0
2022-05-22,30286.6,-1.0
2022-05-23,29093.3,-1.0
2022-05-24,29648.7,-1.0
2022-05-25,29540.6,-1.0
2022-05-26,29203.5,-1.0
2022-05-27,28601.2,-1.0
2022-05-28,29027.1,-1.0
2022-05-29,29465.2,-1.0
2022-05-30,31723.3,-1.0
2022-05-31,31793.4,-0.5
2022-06-01,29798.5,-0.5
2022-06-02,30455.5,-0.5
2022-06-03,29700.9,-0.5
2022-06-04,29864.3,-1.0
2022-06-05,29913.0,-1.0
2022-06-06,31367.6,-1.0
2022-06-07,31128.8,-0.5
2022-06-08,30201.6,-0.5
2022-06-09,30097.8,-0.5
2022-06-10,29083.3,-1.0
2022-06-11,28403.4,-1.0
2022-06-12,26606.3,-1.0
2022-06-13,22448.0,-1.0
2022-06-14,22157.3,-1.0
2022-06-15,22577.9,-1.0
2022-06-16,20386.6,-1.0
2022-06-17,20444.6,-1.0
2022-06-18,18986.5,-1.0
2022-06-19,20577.2,-1.0
2022-06-20,20572.3,-1.0
2022-06-21,20720.4,-1.0
2022-06-22,19965.8,-1.0
2022-06-23,21100.7,-1.0
2022-06-24,21226.9,-1.0
2022-06-25,21489.9,-1.0
2022-06-26,21043.5,-1.0
2022-06-27,20730.2,-1.0
2022-06-28,20278.0,-1.0
2022-06-29,20111.3,-1.0
2022-06-30,19926.6,-1.0
2022-07-01,19262.9,-1.0
2022-07-02,19243.2,-1.0
2022-07-03,19309.9,-1.0
2022-07-04,20215.8,-1.0
2022-07-05,20200.6,-1.0
2022-07-06,20561.1,-1.0
2022-07-07,21637.8,-1.0
2022-07-08,21611.2,-0.5
2022-07-09,21587.5,-0.5
2022-07-10,20847.4,-0.5
2022-07-11,19963.2,-0.5
2022-07-12,19330.9,-1.0
2022-07-13,20250.0,-1.0
2022-07-14,20586.0,-1.0
2022-07-15,20825.1,-1.0
2022-07-16,21209.9,-1.0
2022-07-17,20785.6,-0.5
2022-07-18,22525.8,-0.5
2022-07-19,23410.2,-0.5
2022-07-20,23215.2,0.0
2022-07-21,23153.0,0.0
2022-07-22,22675.2,0.0
2022-07-23,22460.4,0.0
2022-07-24,22582.1,0.0
2022-07-25,21301.9,0.0
2022-07-26,21248.7,0.0
2022-07-27,22958.3,-0.5
2022-07-28,23850.0,0.0
2022-07-29,23774.3,0.0
2022-07-30,23634.2,0.0
2022-07-31,23303.4,0.0
2022-08-01,23271.2,0.0
2022-08-02,22988.6,0.0
2022-08-03,22820.8,0.0
2022-08-04,22612.1,0.0
2022-08-05,23308.2,0.0
2022-08-06,22944.2,0.0
2022-08-07,23175.3,0.0
2022-08-08,23816.3,0.0
2022-08-09,23146.7,0.0
2022-08-10,23962.9,0.0
2022-08-11,23935.3,0.0
2022-08-12,24398.7,0.0
2022-08-13,24442.5,0.0
2022-08-14,24302.8,0.0
2022-08-15,24101.7,0.0
2022-08-16,23856.8,0.0
2022-08-17,23338.0,0.0
2022-08-18,23203.6,0.0
2022-08-19,20831.3,-0.5
2022-08-20,21138.9,-1.0
2022-08-21,21517.2,-1.0
2022-08-22,21416.3,-1.0
2022-08-23,21517.2,-1.0
2022-08-24,21365.2,-1.0
2022-08-25,21565.4,-1.0
2022-08-26,20249.9,-1.0
2022-08-27,20033.9,-1.0
2022-08-28,19550.2,-1.0
2022-08-29,20295.8,-1.0
2022-08-30,19792.6,-1.0
2022-08-31,20043.9,-1.0
2022-09-01,20126.1,-1.0
2022-09-02,19952.7,-1.0
2022-09-03,19831.4,-1.0
2022-09-04,19999.9,-1.0
2022-09-05,19793.1,-1.0
2022-09-06,18786.4,-1.0
2022-09-07,19281.5,-1.0
2022-09-08,19317.4,-1.0
2022-09-09,21365.2,-1.0
2022-09-10,21650.4,-0.5
2022-09-11,21834.9,-0.5
2022-09-12,22395.3,-0.5
2022-09-13,20175.5,0.0
2022-09-14,20222.5,-0.5
2022-09-15,19701.7,-1.0
2022-09-16,19802.4,-1.0
2022-09-17,20113.5,-1.0
2022-09-18,19418.8,-1.0
2022-09-19,19538.9,-1.0
2022-09-20,18872.4,-1.0
2022-09-21,18489.0,-1.0
2022-09-22,19404.0,-1.0
2022-09-23,19293.5,-1.0
2022-09-24,18925.2,-1.0
2022-09-25,18803.2,-1.0
2022-09-26,19225.7,-1.0
2022-09-27,19081.0,-1.0
2022-09-28,19411.0,-1.0
2022-09-29,19593.0,-1.0
2022-09-30,19423.0,-1.0
2022-10-01,19311.9,-1.0
2022-10-02,19052.2,-1.0
2022-10-03,19628.3,-1.0
2022-10-04,20340.2,-0.5
2022-10-05,20157.5,-0.5
2022-10-06,19956.7,-0.5
2022-10-07,19531.3,-0.5
2022-10-08,19415.0,-0.5
2022-10-09,19441.0,-1.0
2022-10-10,19134.6,-1.0
2022-10-11,19059.1,-1.0
2022-10-12,19154.8,-1.0
2022-10-13,19379.8,-1.0
2022-10-14,19181.8,-1.0
2022-10-15,19068.7,-1.0
2022-10-16,19261.9,-1.0
2022-10-17,19548.2,-1.0
2022-10-18,19328.2,-0.5
2022-10-19,19123.9,-1.0
2022-10-20,19042.9,-1.0
2022-10-21,19162.6,-1.0
2022-10-22,19204.8,-1.0
2022-10-23,19571.2,-1.0
2022-10-24,19331.5,-0.5
2022-10-25,20082.7,-0.5
2022-10-26,20769.5,0.0
2022-10-27,20292.9,0.0
2022-10-28,20594.4,0.0
2022-10-29,20809.8,0.0
2022-10-30,20626.3,0.0
2022-10-31,20496.3,0.0
2022-11-01,20483.5,0.0
2022-11-02,20154.4,0.5
2022-11-03,20206.4,0.5
2022-11-04,21145.9,0.5
2022-11-05,21301.6,0.5
2022-11-06,20916.3,0.5
2022-11-07,20589.0,0.5
2022-11-08,18527.4,0.5
2022-11-09,15886.9,0.0
2022-11-10,17589.1,-1.0
2022-11-11,17049.9,-1.0
2022-11-12,16795.2,-1.0
2022-11-13,16324.5,-1.0
2022-11-14,16613.7,-1.0
2022-11-15,16895.1,-1.0
2022-11-16,16540.5,-1.0
2022-11-17,16691.2,-1.0
2022-11-18,16638.3,-1.0
2022-11-19,16699.2,-1.0
2022-11-20,16286.7,-1.0
2022-11-21,15776.2,-1.0
2022-11-22,16212.9,-1.0
2022-11-23,16623.9,-1.0
2022-11-24,16601.2,-1.0
2022-11-25,16512.3,-1.0
2022-11-26,16456.5,-1.0
2022-11-27,16425.6,-1.0
2022-11-28,16211.7,-1.0
2022-11-29,16440.4,-1.0
2022-11-30,17163.9,-1.0
2022-12-01,16972.0,-0.5
2022-12-02,17093.6,-0.5
2022-12-03,16884.5,-0.5
2022-12-04,17112.6,-0.5
2022-12-05,16966.5,-0.5
2022-12-06,17089.3,-0.5
2022-12-07,16835.2,-0.5
2022-12-08,17225.7,-0.5
2022-12-09,17125.7,-0.5
2022-12-10,17127.2,-0.5
2022-12-11,17093.3,-0.5
2022-12-12,17210.4,-0.5
2022-12-13,17778.6,-0.5
2022-12-14,17796.4,0.0
2022-12-15,17356.1,0.0
2022-12-16,16629.6,0.0
2022-12-17,16777.1,-1.0
2022-12-18,16741.1,-1.0
2022-12-19,16441.3,-1.0
2022-12-20,16902.8,-1.0
2022-12-21,16831.8,-1.0
2022-12-22,16820.6,-1.0
2022-12-23,16779.1,-1.0
2022-12-24,16837.2,-1.0
2022-12-25,16831.8,-1.0
2022-12-26,16918.1,-1.0
2022-12-27,16706.1,-1.0
2022-12-28,16546.2,-1.0
2022-12-29,16636.4,-1.0
2022-12-30,16607.2,-1.0
2022-12-31,16537.4,-1.0
2023-01-01,16618.4,-1.0
2023-01-02,16674.3,-1.0
2023-01-03,16674.2,-1.0
2023-01-04,16852.1,-1.0
2023-01-05,16829.8,-0.5
2023-01-06,16950.9,-0.5
2023-01-07,16943.6,-0.5
2023-01-08,17119.0,-0.5
2023-01-09,17180.1,0.0
2023-01-10,17439.1,0.0
2023-01-11,17942.3,0.0
2023-01-12,18851.3,0.0
2023-01-13,19927.0,0.0
2023-01-14,20958.2,0.5
2023-01-15,20879.8,0.5
2023-01-16,21184.2,0.5
2023-01-17,21137.1,0.5
2023-01-18,20670.6,0.5
2023-01-19,21081.2,0.5
2023-01-20,22677.2,0.5
2023-01-21,22775.7,0.5
2023-01-22,22707.8,0.5
2023-01-23,22915.5,0.5
2023-01-24,22632.5,0.5
2023-01-25,23055.1,0.5
2023-01-26,23016.0,1.0
2023-01-27,23074.6,1.0
2023-01-28,23027.9,1.0
2023-01-29,23753.1,1.0
2023-01-30,22832.2,1.0
2023-01-31,23125.1,1.0
2023-02-01,23725.6,1.0
2023-02-02,23427.6,1.0
2023-02-03,23431.2,1.0
2023-02-04,23323.8,1.0
2023-02-05,22936.0,1.0
2023-02-06,22761.8,1.0
2023-02-07,23251.7,1.0
2023-02-08,22964.6,1.0
2023-02-09,21792.5,1.0
2023-02-10,21635.0,0.5
2023-02-11,21859.8,0.5
2023-02-12,21786.8,0.5
2023-02-13,21772.6,0.5
2023-02-14,22198.5,0.5
2023-02-15,24327.9,0.5
2023-02-16,23539.6,1.0
2023-02-17,24573.5,1.0
2023-02-18,24631.4,1.0
2023-02-19,24302.9,1.0
2023-02-20,24839.5,1.0
2023-02-21,24450.7,1.0
2023-02-22,24186.6,1.0
2023-02-23,23936.3,1.0
2023-02-24,23191.5,1.0
2023-02-25,23166.1,1.0
2023-02-26,23558.7,0.5
2023-02-27,23494.1,0.5
2023-02-28,23130.5,0.5
2023-03-01,23642.2,0.5
2023-03-02,23465.4,0.5
2023-03-03,22354.4,0.5
2023-03-04,22347.1,0.5
2023-03-05,22428.3,0.0
2023-03-06,22410.0,0.0
2023-03-07,22197.8,0.0
2023-03-08,21710.8,0.0
2023-03-09,20361.8,0.0
2023-03-10,20156.7,0.0
2023-03-11,20467.5,0.0
2023-03-12,21994.8,-0.5
2023-03-13,24114.4,-0.5
2023-03-14,24699.7,0.5
2023-03-15,24282.7,1.0
2023-03-16,25004.1,1.0
2023-03-17,27391.8,1.0
2023-03-18,26914.5,1.0
2023-03-19,27958.7,1.0
2023-03-20,27720.5,1.0
2023-03-21,28114.0,1.0
2023-03-22,27261.7,1.0
2023-03-23,28310.7,1.0
2023-03-24,27462.2,1.0
2023-03-25,27475.6,1.0
2023-03-26,27973.5,1.0
2023-03-27,27129.8,1.0
2023-03-28,27262.2,1.0
2023-03-29,28350.4,1.0
2023-03-30,28029.5,1.0
2023-03-31,28473.7,1.0
2023-04-01,28456.1,1.0
2023-04-02,28198.3,1.0
2023-04-03,27802.1,1.0
2023-04-04,28164.4,1.0
2023-04-05,28173.5,1.0
2023-04-06,28036.7,1.0
2023-04-07,27910.4,1.0
2023-04-08,27941.2,1.0
2023-04-09,28326.6,1.0
2023-04-10,29641.0,1.0
2023-04-11,30209.6,1.0
2023-04-12,29886.4,1.0
2023-04-13,30387.4,1.0
2023-04-14,30472.5,1.0
2023-04-15,30299.6,1.0
2023-04-16,30310.3,1.0
2023-04-17,29434.9,1.0
2023-04-18,30382.2,1.0
2023-04-19,28813.7,1.0
2023-04-20,28240.5,1.0
2023-04-21,27264.8,0.5
2023-04-22,27813.9,0.5
2023-04-23,27591.4,0.5
2023-04-24,27509.3,0.5
2023-04-25,28298.8,0.0
2023-04-26,28424.6,0.0
2023-04-27,29475.9,0.0
2023-04-28,29321.8,1.0
2023-04-29,29234.1,1.0
2023-04-30,29252.1,1.0
2023-05-01,28077.6,1.0
2023-05-02,28669.1,0.5
2023-05-03,29023.6,0.5
2023-05-04,28842.1,1.0
2023-05-05,29513.2,1.0
2023-05-06,28857.1,1.0
2023-05-07,28424.8,1.0
2023-05-08,27670.5,0.5
2023-05-09,27634.9,0.0
2023-05-10,27603.3,0.0
2023-05-11,26983.5,0.0
2023-05-12,26799.2,0.0
2023-05-13,26777.5,0.0
2023-05-14,26920.0,0.0
2023-05-15,27183.9,0.0
2023-05-16,27035.3,0.0
2023-05-17,27403.1,0.0
2023-05-18,26828.0,0.0
2023-05-19,26882.9,-0.5
2023-05-20,27116.2,-0.5
2023-05-21,26749.9,-0.5
2023-05-22,26847.3,-0.5
2023-05-23,27220.7,-0.5
2023-05-24,26328.4,-0.5
2023-05-25,26475.8,-0.5
2023-05-26,26711.5,-0.5
2023-05-27,26857.5,-0.5
2023-05-28,28071.2,-0.5
2023-05-29,27739.4,0.0
2023-05-30,27698.2,0.0
2023-05-31,27216.1,0.0
2023-06-01,26819.0,0.0
2023-06-02,27244.7,-1.0
2023-06-03,27072.0,-1.0
2023-06-04,27122.3,-1.0
2023-06-05,25747.4,-1.0
2023-06-06,27230.2,-1.0
2023-06-07,26342.5,-1.0
2023-06-08,26501.1,-1.0
2023-06-09,26479.3,-1.0
2023-06-10,25844.0,-1.0
2023-06-11,25928.4,-1.0
2023-06-12,25906.8,-1.0
2023-06-13,25929.4,-1.0
2023-06-14,25129.5,-1.0
2023-06-15,25591.3,-1.0
2023-06-16,26341.3,-1.0
2023-06-17,26515.0,-1.0
2023-06-18,26339.7,-1.0
2023-06-19,26845.9,-0.5
2023-06-20,28307.7,-0.5
2023-06-21,29996.9,0.0
2023-06-22,29890.5,0.0
2023-06-23,30679.4,0.5
2023-06-24,30533.6,0.5
2023-06-25,30465.3,0.5
2023-06-26,30267.0,0.5
2023-06-27,30689.1,1.0
2023-06-28,30078.6,1.0
2023-06-29,30445.7,1.0
2023-06-30,30472.9,1.0
2023-07-01,30586.8,1.0
2023-07-02,30617.7,1.0
2023-07-03,31151.3,1.0
2023-07-04,30768.4,1.0
2023-07-05,30512.8,1.0
2023-07-06,29913.1,1.0
2023-07-07,30346.4,1.0
